relationship_id,start_id,end_id,relationship_type,predicate_zh,start_name,end_name,source
relgen_562a80cbe3b004a43e89,entity_CP_SWT_216,dynasty_qing,CREATED_TIME,创作于,蓝釉茶壶,清代,广东民间工艺博物馆官网
relgen_c9300432c97f0905b6e8,entity_CP_SWT_217,dynasty_minguo,CREATED_TIME,创作于,绿釉刘海戏蟾,民国,广东民间工艺博物馆官网
relgen_b0851d35ab10c9308a22,entity_CP_SWT_218,dynasty_qing,CREATED_TIME,创作于,浅蓝釉骑象罗汉,清代,广东民间工艺博物馆官网
relgen_de82d8b46ee97fb1865d,entity_CP_SWT_219,dynasty_ming,CREATED_TIME,创作于,瓜皮绿釉梅瓶,明代,广东民间工艺博物馆官网
relgen_152ed7d24a3f615aff3a,entity_CP_SWT_220,dynasty_qing,CREATED_TIME,创作于,清晚期石湾窑白釉钟馗,清代,广东民间工艺博物馆官网
relgen_957a65047ff6f8524c0f,entity_CP_SWT_226,dynasty_minguo,CREATED_TIME,创作于,民国石湾窑白釉坐莲观音,民国,广东民间工艺博物馆官网
relgen_4b03121162e46beaefe5,entity_CP_SWT_227,dynasty_modern,CREATED_TIME,创作于,石湾窑葫芦仙,近现代,广东民间工艺博物馆官网
relgen_48ed1fa5e5893b0b3eee,entity_CP_SWT_228,dynasty_minguo,CREATED_TIME,创作于,民国石湾窑刘传白釉木鱼罗汉,民国,广东民间工艺博物馆官网
relgen_33e9c78e473946a33b81,entity_CP_SWT_229,dynasty_modern,CREATED_TIME,创作于,石湾窑白釉鹰,近现代,广东民间工艺博物馆官网
relgen_750e0b338d1b97f6891c,entity_CP_SWT_230,dynasty_qing,CREATED_TIME,创作于,清末民初石湾窑潘玉书青白釉贵妃醉酒,清代,广东民间工艺博物馆官网
relgen_c2a60bdee1aba37de145,entity_CP_SWT_231,dynasty_qing,CREATED_TIME,创作于,清石湾窑红釉狮,清代,广东民间工艺博物馆官网
relgen_fb7b41a6934fa17b2221,entity_CP_SWT_232,dynasty_modern,CREATED_TIME,创作于,石湾窑西施、貂婵、昭君、杨贵妃,近现代,广东民间工艺博物馆官网
relgen_841211ce01f5e77fc46a,entity_CP_SWT_233,dynasty_modern,CREATED_TIME,创作于,石湾窑钟型瓶,近现代,广东民间工艺博物馆官网
relgen_05a3627fad8ad5982c36,entity_CP_SWT_234,dynasty_minguo,CREATED_TIME,创作于,民国石湾窑梁南隆制款素胎非洲狮,民国,广东民间工艺博物馆官网
relgen_8a85e054fc9a558f17a1,entity_CP_SWT_235,dynasty_modern,CREATED_TIME,创作于,陶塑蓝釉母子鸡,近现代,广东民间工艺博物馆官网
relgen_8803532005557dc7b398,entity_CP_SWT_236,dynasty_modern,CREATED_TIME,创作于,石湾窑树头双猴,近现代,广东民间工艺博物馆官网
relgen_59d93d530bf6f8b6daa4,entity_CP_SWT_237,dynasty_qing,CREATED_TIME,创作于,清末民初石湾窑刘佐朝素胎打蚊公,清代,广东民间工艺博物馆官网
relgen_e59da456ed42f449fab9,entity_CP_SWT_238,dynasty_modern,CREATED_TIME,创作于,石湾窑醉翁,近现代,广东民间工艺博物馆官网
relgen_a6512a9612275ba72f91,entity_CP_SWT_239,dynasty_ming,CREATED_TIME,创作于,明石湾窑白釉八卦纹琮瓶,明代,广东民间工艺博物馆官网
relgen_0341d0f91be5542909e6,entity_CP_SWT_240,dynasty_qing,CREATED_TIME,创作于,清石湾窑黄古珍仿舒窑花笺书盒,清代,广东民间工艺博物馆官网
relgen_ee70abeeb4fb3caf159d,entity_CP_SWT_241,dynasty_modern,CREATED_TIME,创作于,石湾窑报喜,近现代,广东民间工艺博物馆官网
relgen_3fd9a5f0d5f7b474a0ee,entity_CP_SWT_242,dynasty_modern,CREATED_TIME,创作于,石湾窑卧牛,近现代,广东民间工艺博物馆官网
relgen_e1cdcb781722753b4541,entity_CP_SWT_243,dynasty_ming,CREATED_TIME,创作于,明石湾窑吴南石堂款陶觚,明代,广东民间工艺博物馆官网
relgen_da7efc6a6fe4783af7c0,entity_CP_SWT_244,dynasty_qing,CREATED_TIME,创作于,清晚期石湾窑仿钧月白玫瑰紫色釉棒锤瓶,清代,广东民间工艺博物馆官网
relgen_3c7f7c752f0c5b35d2b3,entity_CP_SWT_246,dynasty_qing,CREATED_TIME,创作于,清中期石湾窑钧蓝釉瞌睡老人,清代,广东民间工艺博物馆官网
relgen_c160042722d171ef7e62,entity_CP_SWT_247,dynasty_qing,CREATED_TIME,创作于,清中期石湾窑钧蓝釉蟹形水仙盆,清代,广东民间工艺博物馆官网
relgen_6c851515a88683eb85d2,entity_CP_SHBL_001,dynasty_minguo,CREATED_TIME,创作于,民国套红蚀地加官进爵图,民国,广东民间工艺博物馆官网
relgen_572a89400988797ea472,entity_CP_SHBL_002,dynasty_minguo,CREATED_TIME,创作于,民国套蓝蚀刻风帆出峡图,民国,广东民间工艺博物馆官网
relgen_3dcc885adedb68688f23,entity_CP_SHBL_003,dynasty_minguo,CREATED_TIME,创作于,民国套绿蚀地荷花图,民国,广东民间工艺博物馆官网
relgen_b80a834d3b4b90bbca10,entity_CP_SHBL_004,dynasty_minguo,CREATED_TIME,创作于,民国套黄蚀花钱币、铜镜图,民国,广东民间工艺博物馆官网
relgen_3a05c6bf644e351a0cf2,entity_CP_XYD_008,dynasty_modern,CREATED_TIME,创作于,《龙的传人——54层象牙球》,近现代,广东民间工艺博物馆官网
relgen_4020d9ff5d128916dee1,entity_CP_XYD_010,dynasty_modern,CREATED_TIME,创作于,幸福童年,近现代,广东民间工艺博物馆官网
relgen_c6f482bc720158ece174,entity_CP_XYD_011,dynasty_modern,CREATED_TIME,创作于,11层孔雀龙头船,近现代,广东民间工艺博物馆官网
relgen_215fa4a1291506cc447f,entity_CP_XYD_012,dynasty_modern,CREATED_TIME,创作于,23层异型牙球花篮,近现代,广东民间工艺博物馆官网
relgen_30b037496ee5857d8a7b,entity_CP_XYD_013,dynasty_modern,CREATED_TIME,创作于,25寸牙雕《撒网船》,近现代,广东民间工艺博物馆官网
relgen_fa90ac609e289a259793,entity_CP_XYD_014,dynasty_qing,CREATED_TIME,创作于,清中期镂刻楼阁人物纹方盒,清代,广东民间工艺博物馆官网
relgen_e17bf3c990dded42963a,entity_CP_XYD_015,dynasty_modern,CREATED_TIME,创作于,刻双龙出水诗文笔筒,近现代,广东民间工艺博物馆官网
relgen_757716d3a1e05841b511,entity_CP_YD_001,dynasty_qing,CREATED_TIME,创作于,清海南锡胎椰雕温酒壶,清代,广东民间工艺博物馆官网
relgen_43dd8791ee0a0d906321,entity_CP_LD_001,dynasty_qing,CREATED_TIME,创作于,清榄雕船舫,清代,广东民间工艺博物馆官网
relgen_408bd33f385026b9ce90,entity_CP_YDIAO_003,dynasty_han,CREATED_TIME,创作于,谷纹剑璲,汉代,广东民间工艺博物馆官网
relgen_04ed14aae71a5752c290,entity_CP_YDIAO_004,dynasty_han,CREATED_TIME,创作于,玉蝉,汉代,广东民间工艺博物馆官网
relgen_4f62c0f498a57b73c1a6,entity_CP_YDIAO_006,dynasty_ming,CREATED_TIME,创作于,龙头扣,明代,广东民间工艺博物馆官网
relgen_2906b2e46a9deabad27e,entity_CP_YDIAO_009,dynasty_ming,CREATED_TIME,创作于,明青白玉寿字兔纹饰件,明代,广东民间工艺博物馆官网
relgen_b5c2d15beab3021e3835,entity_CP_YDIAO_010,dynasty_yuan,CREATED_TIME,创作于,元墨玉通雕松鹿纹饰件,元代,广东民间工艺博物馆官网
relgen_8fd2f7ce8d89d7ff92b0,entity_CP_YDIAO_011,dynasty_yuan,CREATED_TIME,创作于,元白玉雕螭虎纹龙头带钩,元代,广东民间工艺博物馆官网
relgen_649c0bbba00dad06f7fa,entity_CP_YDIAO_012,dynasty_song,CREATED_TIME,创作于,宋青玉人面佩,宋代,广东民间工艺博物馆官网
relgen_78f6d0b9f2bc7960df07,entity_CP_YDIAO_013,dynasty_han,CREATED_TIME,创作于,汉青玉通雕螭纹佩,汉代,广东民间工艺博物馆官网
relgen_0dfd18298a2aa0a89512,entity_CP_YDIAO_014,dynasty_qing,CREATED_TIME,创作于,清白玉凤穿牡丹纹带扣,清代,广东民间工艺博物馆官网
relgen_b1f60f29965e698e8465,entity_CP_YDIAO_015,dynasty_ming,CREATED_TIME,创作于,明青白玉云雷纹连环桶,明代,广东民间工艺博物馆官网
relgen_37236c81507f9f21de50,entity_CP_YDIAO_016,dynasty_qing,CREATED_TIME,创作于,清青玉双鱼馨,清代,广东民间工艺博物馆官网
relgen_c50b19888d51374f6758,entity_CP_YDIAO_017,dynasty_ming,CREATED_TIME,创作于,明白玉鼓钉纹双龙耳杯,明代,广东民间工艺博物馆官网
relgen_4f11c357494f793bf46c,entity_CP_YDIAO_018,dynasty_han,CREATED_TIME,创作于,西汉玉蝉,汉代,广东民间工艺博物馆官网
relgen_e6f9edb4304ac876a064,entity_CP_YDIAO_020,dynasty_ming,CREATED_TIME,创作于,明玛瑙双螭耳杯,明代,广东民间工艺博物馆官网
relgen_1bf36c8ceea1b7ffe3be,entity_CP_YDIAO_022,dynasty_qing,CREATED_TIME,创作于,清白玉蝴蝶,清代,广东民间工艺博物馆官网
relgen_58712f5b8114fc6ded80,entity_CP_YDIAO_024,dynasty_qing,CREATED_TIME,创作于,清白玉五子登科座件,清代,广东民间工艺博物馆官网
relgen_07c597f1f44305548bae,entity_CP_YDIAO_025,dynasty_han,CREATED_TIME,创作于,汉青玉龙纹三联璧,汉代,广东民间工艺博物馆官网
relgen_14e423b4fc5b0c619076,entity_CP_YDIAO_026,dynasty_qing,CREATED_TIME,创作于,清乾隆青玉鹭鸶荷叶花插,清代,广东民间工艺博物馆官网
relgen_6d707235e7495ec9461e,entity_CP_ZDIAO_001,dynasty_ming,CREATED_TIME,创作于,竹雕十八罗汉松舟渡江,明代,广东民间工艺博物馆官网
relgen_64a179115f6e6add95ac,entity_CP_ZDIAO_002,dynasty_qing,CREATED_TIME,创作于,竹根雕诗文笔筒,清代,广东民间工艺博物馆官网
relgen_9578b7b58eebfd838589,entity_CP_ZDIAO_003,dynasty_qing,CREATED_TIME,创作于,竹雕吞江醉石图香筒,清代,广东民间工艺博物馆官网
relgen_acb063d21a77ec442bf5,entity_CP_ZDIAO_004,dynasty_qing,CREATED_TIME,创作于,竹雕五老图,清代,广东民间工艺博物馆官网
relgen_f281dc7d80db0a7314e3,entity_CP_ZDIAO_005,dynasty_minguo,CREATED_TIME,创作于,竹雕加彩山水臂搁,民国,广东民间工艺博物馆官网
relgen_ae3f3e9fbab08ab16049,entity_CP_ZDIAO_006,dynasty_ming,CREATED_TIME,创作于,竹雕狮子卧像,明代,广东民间工艺博物馆官网
relgen_208df6b78c1c45c7d78b,entity_CP_ZDIAO_007,dynasty_ming,CREATED_TIME,创作于,竹雕松树天然竹头笔筒,明代,广东民间工艺博物馆官网
relgen_ad26f347b36531998fa2,entity_CP_ZDIAO_008,dynasty_qing,CREATED_TIME,创作于,竹雕白菜草虫图香筒,清代,广东民间工艺博物馆官网
relgen_605181f76438cab5cb9b,entity_CP_ZDIAO_009,dynasty_qing,CREATED_TIME,创作于,竹雕紫微貔貅像,清代,广东民间工艺博物馆官网
relgen_9c3c181c931800b53fc9,entity_CP_ZDIAO_010,dynasty_qing,CREATED_TIME,创作于,竹雕钟馗出游,清代,广东民间工艺博物馆官网
relgen_da04d0e7a537600c5f70,entity_CP_ZDIAO_011,dynasty_qing,CREATED_TIME,创作于,竹雕诗文荡舟笔筒,清代,广东民间工艺博物馆官网
relgen_250489b514542ebe637a,entity_CP_ZDIAO_012,dynasty_qing,CREATED_TIME,创作于,竹雕东山报捷图笔筒,清代,广东民间工艺博物馆官网
relgen_5593e096e3d4c64696a6,entity_CP_ZDIAO_013,dynasty_ming,CREATED_TIME,创作于,竹雕松树头酒杯,明代,广东民间工艺博物馆官网
relgen_31e82d97b1c11dc009b4,entity_CP_ZDIAO_014,dynasty_qing,CREATED_TIME,创作于,竹雕蟾蜍,清代,广东民间工艺博物馆官网
relgen_5a32afadef7f34d6d88e,entity_CP_ZDIAO_015,dynasty_ming,CREATED_TIME,创作于,竹雕卧狮洗,明代,广东民间工艺博物馆官网
relgen_59164e4d40151e50b514,entity_CP_ZDIAO_016,dynasty_qing,CREATED_TIME,创作于,竹根雕老人,清代,广东民间工艺博物馆官网
relgen_9adf55a891382ed78e8a,entity_CP_ZDIAO_017,dynasty_qing,CREATED_TIME,创作于,竹雕三羊启泰,清代,广东民间工艺博物馆官网
relgen_964b4536d7374329bd38,entity_CP_ZDIAO_018,dynasty_qing,CREATED_TIME,创作于,竹雕伏狮罗汉,清代,广东民间工艺博物馆官网
relgen_0ec933f156dc688e57de,entity_CP_ZDIAO_019,dynasty_qing,CREATED_TIME,创作于,竹雕留青纳凉图笔筒,清代,广东民间工艺博物馆官网
relgen_d0d8319fbb60cad88ccc,entity_CP_ZDIAO_020,dynasty_ming,CREATED_TIME,创作于,竹雕抱狮罗汉立像,明代,广东民间工艺博物馆官网
relgen_8ee053ac87dd222f5743,entity_CP_ZDIAO_021,dynasty_qing,CREATED_TIME,创作于,竹雕留青山水四乐臂搁,清代,广东民间工艺博物馆官网
relgen_4ed6a4ce4f02320a098f,entity_CP_ZDIAO_022,dynasty_qing,CREATED_TIME,创作于,竹雕诗文梅花笔架,清代,广东民间工艺博物馆官网
relgen_51b90517d40fbe478394,entity_CP_ZDIAO_023,dynasty_qing,CREATED_TIME,创作于,竹雕美人焚香,清代,广东民间工艺博物馆官网
relgen_bcec475b4965428b1a8c,entity_CP_ZDIAO_024,dynasty_qing,CREATED_TIME,创作于,竹雕诗文山水臂搁,清代,广东民间工艺博物馆官网
relgen_4a27fc0a6ba95799a071,entity_CP_ZDIAO_025,dynasty_qing,CREATED_TIME,创作于,竹雕二乔图香筒,清代,广东民间工艺博物馆官网
relgen_f880d7da1c4351097691,entity_CP_ZDIAO_026,dynasty_qing,CREATED_TIME,创作于,竹雕春嬉图笔筒,清代,广东民间工艺博物馆官网
relgen_0a8b454687b97e7e7dc1,entity_CP_ZDIAO_027,dynasty_ming,CREATED_TIME,创作于,竹雕梅花诗文臂角,明代,广东民间工艺博物馆官网
relgen_264a57b51caddb6576e4,entity_CP_ZDIAO_029,dynasty_qing,CREATED_TIME,创作于,清中期留青“纳凉图”笔筒,清代,广东民间工艺博物馆官网
relgen_448dd949c1ac169b1a22,entity_CP_ZDIAO_030,dynasty_qing,CREATED_TIME,创作于,清康熙二乔图香筒,清代,广东民间工艺博物馆官网
relgen_a184d9d446cbf620d6d5,entity_CP_ZDIAO_031,dynasty_minguo,CREATED_TIME,创作于,民国加彩山水纹臂搁,民国,广东民间工艺博物馆官网
relgen_defbe4279696e6cce90a,entity_CP_ZDIAO_032,dynasty_qing,CREATED_TIME,创作于,清留青山水花卉诗文座屏,清代,广东民间工艺博物馆官网
relgen_557955827e582f2bb4e9,entity_CP_ZDIAO_033,dynasty_qing,CREATED_TIME,创作于,清代紫微貔貅像,清代,广东民间工艺博物馆官网
relgen_ac242cffb8c6795b2856,entity_CP_ZDIAO_034,dynasty_ming,CREATED_TIME,创作于,明小松款松树头酒杯,明代,广东民间工艺博物馆官网
relgen_b5e3b6e6824e49a1bf8f,entity_CP_ZDIAO_035,dynasty_qing,CREATED_TIME,创作于,清晚期竹根雕钟馗出游,清代,广东民间工艺博物馆官网
relgen_1a313218636a367043c5,entity_CP_ZDIAO_036,dynasty_qing,CREATED_TIME,创作于,清戊午款竹根雕老人,清代,广东民间工艺博物馆官网
relgen_865af46cde2b0213bef0,entity_CP_TJ_002,dynasty_song,CREATED_TIME,创作于,仿唐宝相花方镜,宋代,广东民间工艺博物馆官网
relgen_f150476e0875f41905e7,entity_CP_TJ_003,dynasty_tang,CREATED_TIME,创作于,佛像铁镜,唐代,广东民间工艺博物馆官网
relgen_a4463b653b9738f2f964,entity_CP_TJ_004,dynasty_han,CREATED_TIME,创作于,四神镜,汉代,广东民间工艺博物馆官网
relgen_e822ae3bbc4556ad4514,entity_CP_TJ_005,dynasty_song,CREATED_TIME,创作于,龟鹤仙人镜,宋代,广东民间工艺博物馆官网
relgen_40a8aa3bf2975760a5be,entity_CP_TJ_007,dynasty_song,CREATED_TIME,创作于,双鱼戏水镜,宋代,广东民间工艺博物馆官网
relgen_b95f5d7c264666b54a03,entity_CP_TJ_008,dynasty_han,CREATED_TIME,创作于,内十六棱镜,汉代,广东民间工艺博物馆官网
relgen_3bf68269d1bcc7d61dae,entity_CP_TJ_009,dynasty_han,CREATED_TIME,创作于,长宜子孙镜,汉代,广东民间工艺博物馆官网
relgen_8f58ed83955f43b03912,entity_CP_TJ_010,dynasty_tang,CREATED_TIME,创作于,海马葡萄纹镜,唐代,广东民间工艺博物馆官网
relgen_0ffa2565d822d6d388ca,entity_CP_TJ_013,dynasty_han,CREATED_TIME,创作于,天下大明镜,汉代,广东民间工艺博物馆官网
relgen_f96524490cb33b4da932,entity_CP_TJ_016,dynasty_han,CREATED_TIME,创作于,连峰纹镜,汉代,广东民间工艺博物馆官网
relgen_9914ba661ffbace20283,entity_CP_TJ_017,dynasty_yuan,CREATED_TIME,创作于,三龙纹镜,元代,广东民间工艺博物馆官网
relgen_fa80c23b50e3e0efa714,entity_CP_TJ_018,dynasty_tang,CREATED_TIME,创作于,六棱飞鸟花枝镜,唐代,广东民间工艺博物馆官网
relgen_21afdc08aa5c34ff4b1d,entity_CP_TJ_019,dynasty_ming,CREATED_TIME,创作于,双鱼戏水有柄镜,明代,广东民间工艺博物馆官网
relgen_7991d9a47626dfc38411,entity_CP_TJ_020,dynasty_tang,CREATED_TIME,创作于,八弧凫雁镜,唐代,广东民间工艺博物馆官网
relgen_7994da118e37c2ed6349,entity_CP_TJ_021,dynasty_tang,CREATED_TIME,创作于,八棱凫雁花枝镜,唐代,广东民间工艺博物馆官网
relgen_487b2ab0b09365a5765c,entity_CP_TJ_023,dynasty_tang,CREATED_TIME,创作于,真子飞霜镜,唐代,广东民间工艺博物馆官网
relgen_14b050b495d162a188a8,entity_CP_TJ_024,dynasty_ming,CREATED_TIME,创作于,明双鱼戏水纹有柄镜,明代,广东民间工艺博物馆官网
relgen_a86855595834d1e519c6,entity_CP_TJ_025,dynasty_tang,CREATED_TIME,创作于,唐八棱凫雁花枝纹镜,唐代,广东民间工艺博物馆官网
relgen_4191cc3ed2c7bcc11670,entity_CP_TJ_027,dynasty_han,CREATED_TIME,创作于,汉内十六棱镜,汉代,广东民间工艺博物馆官网
relgen_a93cf9219bfd61a4664b,entity_CP_TJ_028,dynasty_song,CREATED_TIME,创作于,宋龟鹤仙人纹镜,宋代,广东民间工艺博物馆官网
relgen_04c9eae679e53853c1ac,entity_JZ_MD_001,entity_space_002,DISPLAYED_IN,位于,曹操大宴铜雀台,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_c6eba8b996a1938e5e95,entity_JZ_MD_002,entity_space_002,DISPLAYED_IN,位于,程咬金贺寿,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_97d3a495cf06415ac1fd,entity_JZ_MD_003,entity_space_002,DISPLAYED_IN,位于,摘星楼胶鬲死节,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_a709bd64d7bf96f332bc,entity_JZ_MD_004,entity_space_002,DISPLAYED_IN,位于,践土会盟,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_ee7f70eb1ab6a8990383,entity_JZ_MD_005,entity_space_002,DISPLAYED_IN,位于,赵美容打飞熊,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_252a1afb1d3750f5f487,entity_JZ_MD_006,entity_space_002,DISPLAYED_IN,位于,八仙庆寿,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_379926fd1267cf0fe6ae,entity_JZ_MD_007,entity_space_002,DISPLAYED_IN,位于,薛刚叙唐,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_9451fb86e7e6b254d859,entity_JZ_MD_008,entity_space_002,DISPLAYED_IN,位于,雷神、张仙,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_0aebc000734fe4638c13,entity_JZ_MD_009,entity_space_002,DISPLAYED_IN,位于,鹊桥会,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_ce05e1d94f4da4542575,entity_JZ_MD_010,entity_space_002,DISPLAYED_IN,位于,西天取经,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_e7418cb0c06ed79897ff,entity_JZ_MD_011,entity_space_007,DISPLAYED_IN,位于,刘海戏金蟾,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_617d6a366a6a0655a8c2,entity_JZ_MD_012,entity_space_004,DISPLAYED_IN,位于,钟馗引福,首进西厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_31db0cef14bddcb0c8ec,entity_JZ_MD_013,entity_space_002,DISPLAYED_IN,位于,竹福,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_f47a4460be63d65752fd,entity_JZ_MD_014,entity_space_002,DISPLAYED_IN,位于,创大业，儿孙永发,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_60ac24b126e0b808c643,entity_JZ_MD_015,entity_space_002,DISPLAYED_IN,位于,博古图、五福捧寿,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_bdbf8749d09c18051670,entity_JZ_MD_016,entity_space_002,DISPLAYED_IN,位于,渔舟唱晚,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_c8d3aaae8e53b86d85d9,entity_JZ_MD_017,entity_space_002,DISPLAYED_IN,位于,踏雪寻梅,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_f7dcf10afffffaab030b,entity_JZ_MD_018,entity_space_002,DISPLAYED_IN,位于,渔樵耕读,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_5d59457e20fc92e9ec14,entity_JZ_MD_019,entity_space_007,DISPLAYED_IN,位于,六国大封相,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_3c459f80d31f033a6497,entity_JZ_MD_020,entity_space_007,DISPLAYED_IN,位于,渭水访贤,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_60feeb91e2adee78c319,entity_JZ_MD_021,entity_space_007,DISPLAYED_IN,位于,三英战吕布,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_4c10a5c373f8ccaab6d9,entity_JZ_MD_022,entity_space_007,DISPLAYED_IN,位于,赤壁之战,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_bb8570668505799d3238,entity_JZ_MD_023,entity_space_007,DISPLAYED_IN,位于,岳飞大破金兵,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_73f963461b132ae9eff8,entity_JZ_MD_024,entity_space_007,DISPLAYED_IN,位于,郭子仪祝寿,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_42e8dd87b0dfcb3b4d94,entity_JZ_MD_025,entity_space_007,DISPLAYED_IN,位于,太白退蕃书,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_4e417e77ff9b1a126943,entity_JZ_MD_026,entity_space_009,DISPLAYED_IN,位于,拳打镇关西,中进东厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_899fc61cb0ccf6f3ad98,entity_JZ_MD_027,entity_space_009,DISPLAYED_IN,位于,三打祝家庄,中进东厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_ad939e5d75e5076f10fa,entity_JZ_MD_028,entity_space_010,DISPLAYED_IN,位于,长坂坡救阿斗,中进西厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_1b51a058fe42e4188cc3,entity_JZ_MD_029,entity_space_010,DISPLAYED_IN,位于,三顾茅庐,中进西厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_c770e078e8f30ac502c9,entity_JZ_MD_030,entity_space_013,DISPLAYED_IN,位于,祖堂木雕神龛罩,后进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_0bb93d7b28a19b66ea22,entity_JZ_MD_032,entity_space_007,DISPLAYED_IN,位于,赤壁之战,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_3c4d5a0c8aed6cc67686,entity_JZ_MD_033,entity_space_007,DISPLAYED_IN,位于,薛仁贵大战盖苏文,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_8d3b9c86ca73e93bacac,entity_JZ_MD_034,entity_space_007,DISPLAYED_IN,位于,岳飞大破金兵,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_2d4d9f3d41c9f52cd14e,entity_JZ_MD_035,entity_space_009,DISPLAYED_IN,位于,拳打镇关西,中进东厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_e55780a6042354c315b7,entity_JZ_MD_036,entity_space_009,DISPLAYED_IN,位于,血染鸳鸯楼,中进东厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_94b7a9f55e9dd8ae0759,entity_JZ_MD_037,entity_space_009,DISPLAYED_IN,位于,三打祝家庄,中进东厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_ce9cbe1ceb636a25ce43,entity_JZ_MD_038,entity_space_009,DISPLAYED_IN,位于,枯井救柴进,中进东厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_0d6d7bec033b18e2b14f,entity_JZ_MD_039,entity_space_010,DISPLAYED_IN,位于,长坂坡救阿斗,中进西厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_aa3af8e20599819e6467,entity_JZ_MD_040,entity_space_010,DISPLAYED_IN,位于,三顾茅庐,中进西厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_7dec4130316356be37aa,entity_JZ_MD_041,entity_space_018,DISPLAYED_IN,位于,老鼠戏葡萄,青云巷,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_e2625a0ee94574a15d9d,entity_JZ_MD_042,entity_space_002,DISPLAYED_IN,位于,喜鹊登梅,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_750565891349edf704a1,entity_JZ_MD_043,entity_space_009,DISPLAYED_IN,位于,莲鸭（连甲）,中进东厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_c1acdb140dc5ac0fcebb,entity_JZ_MD_044,entity_space_009,DISPLAYED_IN,位于,岁岁有余,中进东厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_2d15716995213353da07,entity_JZ_MD_045,entity_space_007,DISPLAYED_IN,位于,太平有象,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_e100bf34dbf34c44b7d8,entity_JZ_MD_046,entity_space_007,DISPLAYED_IN,位于,弥勒戏狮,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_747960e90cccfd5aea72,entity_JZ_MD_047,entity_space_007,DISPLAYED_IN,位于,采菊图,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_10abeea143e5823a28fb,entity_JZ_MD_048,entity_space_007,DISPLAYED_IN,位于,画龙点睛,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_085dcd9bd5095b95b9d3,entity_JZ_MD_049,entity_space_007,DISPLAYED_IN,位于,张飞战马超,聚贤堂,《广州陈氏书院实录》；广东民间工艺博物馆官网
relgen_290744155204a67effa3,entity_JZ_MD_050,entity_space_002,DISPLAYED_IN,位于,空城计,首进正厅,《广州陈氏书院实录》；广东民间工艺博物馆官网
